directive,objective,elapsed_sec
"#pragma omp parallel for simd schedule(static, 8) num_threads(40)",1.39257633,22204.978924512863
#pragma omp parallel for simd   num_threads(72),0.992196,22448.97946214676
#pragma omp parallel for simd   num_threads(72),0.99493366,22694.980792284012
#pragma omp parallel for simd   num_threads(18),1.36153933,22942.978387117386
#pragma omp parallel for simd schedule(dynamic) num_threads(18),1.32906933,23192.98088812828
"#pragma omp parallel for simd schedule(static, 16) num_threads(80)",1.28163,23442.980533599854
"#pragma omp parallel for   schedule(static, 16) num_threads(40)",1.35717466,23693.066881895065
"#pragma omp parallel for simd schedule(static, 1)  ",0.99001666,23939.23699760437
"#pragma omp parallel for simd schedule(static, 1) num_threads(40)",1.20683933,24188.979660749435
#pragma omp parallel for     num_threads(18),1.35727466,24438.979627609253
"#pragma omp parallel for simd schedule(static, 8) num_threads(36)",0.96086733,24684.980767011642
"#pragma omp parallel for simd schedule(static, 1) num_threads(8)",2.58165566,24950.98059105873
#pragma omp parallel for simd    ,0.99094866,25196.98073029518
#pragma omp parallel for simd   num_threads(36),0.96623466,25446.979830265045
"#pragma omp parallel for simd schedule(static, 16)  ",0.99457,25692.979122638702
"#pragma omp parallel for simd schedule(dynamic, 16) num_threads(80)",1.28109533,25944.98110485077
#pragma omp parallel for      ,0.99254866,26190.978741407394
"#pragma omp parallel for simd schedule(static, 1) num_threads(36)",0.96866233,26437.146871566772
#pragma omp parallel for   schedule(static) num_threads(18),1.36088533,26689.274280786514
#pragma omp parallel for     num_threads(36),0.97808766,26932.977575063705
"#pragma omp parallel for   schedule(static, 16) num_threads(36)",0.98736366,27177.31658244133
"#pragma omp parallel for simd schedule(static, 8) num_threads(18)",1.377165,27424.97751545906
"#pragma omp parallel for   schedule(static, 8) num_threads(18)",1.37057133,27676.977191209793
"#pragma omp parallel for simd schedule(dynamic, 8) num_threads(18)",1.36508666,27928.97726368904
#pragma omp parallel for simd   num_threads(36),0.975694,28176.97776722908
#pragma omp parallel for      ,0.98487233,28424.97959303856
#pragma omp parallel for     num_threads(36),0.971172,28670.977250814438
