directive,objective,elapsed_sec
"#pragma omp parallel for simd schedule(dynamic, 2)",2.88289166,41768.92568731308
#pragma omp parallel for simd schedule(dynamic) num_threads(72),2.88522566,50096.62760257721
"#pragma omp parallel for schedule(dynamic, 2)",2.88643466,44389.136997938156
#pragma omp parallel for schedule(dynamic) num_threads(176),2.89058033,50547.13713169098
"#pragma omp parallel for simd schedule(dynamic, 2)",2.89083033,28948.627571344376
"#pragma omp parallel for simd schedule(dynamic, 1)",2.89901766,24284.626070976257
"#pragma omp parallel for schedule(dynamic, 1)",2.90076266,40242.62679862976
"#pragma omp parallel for schedule(dynamic, 4) num_threads(176)",2.90124766,10020.281328678131
"#pragma omp parallel for schedule(dynamic, 1) num_threads(72)",2.901835,14744.409106969833
#pragma omp parallel for simd schedule(dynamic),2.90407333,45888.62691068649
#pragma omp parallel for schedule(dynamic),2.90585,5988.281448841095
"#pragma omp parallel for simd schedule(dynamic, 1)",2.907847,41250.627512931824
"#pragma omp parallel for simd schedule(dynamic, 1) num_threads(72)",2.908072,38296.6267516613
"#pragma omp parallel for schedule(dynamic, 2) num_threads(16)",2.911226,7030.2817549705505
#pragma omp parallel for schedule(dynamic),2.918528,51488.62798857689
#pragma omp parallel for schedule(dynamic) num_threads(32),2.929628,45360.62687778473
#pragma omp parallel for schedule(dynamic) num_threads(176),2.956074,53494.62613153458
#pragma omp parallel for schedule(dynamic) num_threads(32),2.96095433,44882.6268453598
"#pragma omp parallel for schedule(dynamic, 1)",2.96533933,9506.281884908676
"#pragma omp parallel for simd schedule(dynamic, 1) num_threads(64)",2.969862,42812.62621164322
#pragma omp parallel for schedule(dynamic) num_threads(72),2.970294,52502.62699365616
"#pragma omp parallel for schedule(dynamic, 16) num_threads(16)",3.011911,51964.624995708466
#pragma omp parallel for schedule(dynamic) num_threads(16),3.021302,53030.627140045166
#pragma omp simd,30.43283166,1078.747316122055
,30.497291,1738.3648064136505
"#pragma omp target teams distribute is_device_ptr(A, B, tmp, x, y)",34.26186166,4184.70722079277
"#pragma omp parallel for simd schedule(dynamic, 16) num_threads(8)",4.08921233,21740.280107736588
"#pragma omp parallel for schedule(dynamic, 2) num_threads(8)",4.18693233,7504.281693220139
"#pragma omp parallel for simd schedule(dynamic, 8) num_threads(8)",4.24106066,21268.28163743019
