directive,objective,elapsed_sec
#pragma omp parallel for simd schedule(static) num_threads(64),4.465536,13584.345968484879
#pragma omp parallel for simd collapse(2) schedule(static) num_threads(72),4.48145666,8066.344522714615
"#pragma omp parallel for collapse(2) schedule(static, 8)",4.48400533,11962.3460791111
#pragma omp parallel for simd collapse(2) schedule(dynamic) num_threads(64),4.49365766,13166.344940423965
#pragma omp parallel for simd collapse(2) schedule(static) num_threads(64),4.49879466,15324.346901655197
"#pragma omp parallel for schedule(dynamic, 16) num_threads(64)",4.50165933,13842.345166921616
#pragma omp parallel for simd collapse(2) schedule(dynamic) num_threads(72),4.50308666,6634.346379995346
#pragma omp parallel for collapse(2) schedule(dynamic) num_threads(72),4.50524433,6428.347457408905
"#pragma omp parallel for simd schedule(dynamic, 8) num_threads(64)",4.50675733,13078.346358299255
"#pragma omp parallel for collapse(2) schedule(dynamic, 1)",4.54246466,12238.344962120056
"#pragma omp parallel for collapse(2) schedule(static, 16) num_threads(64)",4.56629833,14188.641597747803
"#pragma omp parallel for simd collapse(2) schedule(static, 16) num_threads(64)",4.59355833,14294.770340204239
"#pragma omp parallel for collapse(2) schedule(static, 4)",4.97276666,15410.77156662941
#pragma omp parallel for schedule(dynamic) num_threads(128),5.38196266,14986.345940351486
"#pragma omp parallel for collapse(2) schedule(static, 1)",5.62148633,10674.515313386917
"#pragma omp parallel for simd collapse(2) schedule(static, 1)",5.651038,11722.346212387085
#pragma omp parallel for schedule(dynamic) num_threads(32),6.37710466,15100.345181941986
#pragma omp parallel for simd schedule(dynamic) num_threads(32),6.380206,13970.344508171082
"#pragma omp target teams distribute is_device_ptr(A, B, C)",65.868112,4498.34619641304
#pragma omp parallel for simd schedule(static) num_threads(128),7.44811966,8782.34560585022
#pragma omp parallel for collapse(2) num_threads(128),8.11947533,13276.346201181412
"#pragma omp parallel for simd schedule(dynamic, 1) num_threads(176)",8.83028833,14410.345955848694
